touch_id,inquiry_id,touch_timestamp,channel,platform,campaign_id,campaign_name,ad_group,keyword,search_term,match_type,landing_page,geography,cost,platform_conversion,source_system,evidence_class
TOUCH-001153,INQ-000600,2026-07-07T12:26:12,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,AZ,41.59,1,Google Ads,System-Observed
TOUCH-001154,INQ-000601,2026-07-16T09:17:06,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,AZ,15.12,1,Google Ads,System-Observed
TOUCH-001155,INQ-000603,2026-07-08T08:32:16,Paid Social,Meta,CMP-3003,Local Community Awareness,Family Support,,,,https://harborridge.example.test/family-support,FL,13.18,1,Meta,System-Observed
TOUCH-001156,INQ-000607,2026-07-11T15:10:16,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,NY,35.04,1,Google Ads,System-Observed
TOUCH-001157,INQ-000609,2026-07-19T18:30:00,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,UT,,1,Google Organic,System-Observed
TOUCH-001158,INQ-000612,2026-07-16T09:51:04,Direct,,,,,,,,https://harborridge.example.test/,OR,,1,Direct / Analytics,System-Observed
TOUCH-001159,INQ-000614,2026-07-16T19:58:49,Paid Social,Meta,CMP-3001,Family Support Awareness,Community Awareness,,,,https://harborridge.example.test/family-support,TX,14.67,1,Meta,System-Observed
TOUCH-001160,INQ-000615,2026-07-08T09:13:17,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,UT,43.27,1,Google Ads,System-Observed
TOUCH-001161,INQ-000617,2026-07-15T12:06:04,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,CA,14.8,1,Google Ads,System-Observed
TOUCH-001162,INQ-000618,2026-07-20T17:38:29,Direct,,,,,,,,https://harborridge.example.test/,NY,,1,Direct / Analytics,System-Observed
TOUCH-001163,INQ-000619,2026-07-12T11:29:55,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,OR,,1,Google Organic,System-Observed
TOUCH-001164,INQ-000620,2026-07-13T13:34:57,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,NV,15.76,1,Google Ads,System-Observed
TOUCH-001165,INQ-000621,2026-07-15T07:24:33,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,FL,,1,Google Organic,System-Observed
TOUCH-001166,INQ-000624,2026-07-23T12:09:26,Paid Social,Meta,CMP-3003,Local Community Awareness,Family Support,,,,https://harborridge.example.test/family-support,TX,12.32,1,Meta,System-Observed
TOUCH-001167,INQ-000626,2026-07-06T10:00:25,Direct,,,,,,,,https://harborridge.example.test/,WA,,1,Direct / Analytics,System-Observed
TOUCH-001168,INQ-000627,2026-07-15T13:48:55,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,FL,,1,Google Organic,System-Observed
TOUCH-001169,INQ-000628,2026-07-12T11:36:41,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,TX,34.52,1,Google Ads,System-Observed
TOUCH-001170,INQ-000631,2026-07-24T15:37:33,Local,GBP,,,,,,,https://harborridge.example.test/contact,WA,,1,GBP,System-Observed
TOUCH-001171,INQ-000633,2026-07-08T17:52:14,Direct,,,,,,,,https://harborridge.example.test/,OR,,1,Direct / Analytics,System-Observed
TOUCH-001172,INQ-000634,2026-07-19T18:27:52,Paid Social,Meta,CMP-3001,Family Support Awareness,Community Awareness,,,,https://harborridge.example.test/family-support,CA,6.08,1,Meta,System-Observed
TOUCH-001173,INQ-000635,2026-07-12T17:51:22,Direct,,,,,,,,https://harborridge.example.test/,NV,,1,Direct / Analytics,System-Observed
TOUCH-001174,,2026-07-29T16:25:45,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,FL,38.75,0,Google Ads,System-Observed
TOUCH-001175,,2026-07-13T10:12:29,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,NV,29.43,0,Google Ads,System-Observed
TOUCH-001176,,2026-07-18T11:42:04,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,AZ,30.22,0,Google Ads,System-Observed
TOUCH-001177,,2026-07-21T13:54:13,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Detox Programs,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,CO,35.59,0,Google Ads,System-Observed
TOUCH-001178,,2026-07-11T07:20:16,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,FL,27.7,0,Google Ads,System-Observed
TOUCH-001179,,2026-07-27T11:41:41,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,FL,38.44,0,Google Ads,System-Observed
TOUCH-001180,,2026-07-11T15:31:04,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,OR,17.02,0,Google Ads,System-Observed
TOUCH-001181,,2026-07-09T15:48:31,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,UT,22.5,0,Google Ads,System-Observed
TOUCH-001182,,2026-07-23T15:02:09,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,CA,19.61,0,Google Ads,System-Observed
TOUCH-001183,,2026-07-12T11:58:57,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,FL,34.52,0,Google Ads,System-Observed
TOUCH-001184,,2026-07-07T12:41:52,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,WA,28.85,0,Google Ads,System-Observed
TOUCH-001185,,2026-07-13T20:57:06,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,CA,14.48,0,Google Ads,System-Observed
TOUCH-001186,,2026-07-22T09:56:39,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,UT,14.78,0,Google Ads,System-Observed
TOUCH-001187,,2026-07-08T15:18:50,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,FL,36.93,0,Google Ads,System-Observed
TOUCH-001188,,2026-07-26T07:19:41,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,OR,32.3,0,Google Ads,System-Observed
TOUCH-001189,,2026-07-05T14:45:43,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,FL,35.54,0,Google Ads,System-Observed
TOUCH-001190,,2026-07-24T11:38:04,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,NV,38.22,0,Google Ads,System-Observed
TOUCH-001191,,2026-07-26T08:39:53,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,NV,27.55,0,Google Ads,System-Observed
TOUCH-001192,,2026-07-02T07:29:03,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Admissions,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,FL,41.34,0,Google Ads,System-Observed
TOUCH-001193,,2026-07-14T16:37:06,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,NV,17.77,0,Google Ads,System-Observed
TOUCH-001194,,2026-07-10T14:15:40,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,NY,38.92,0,Google Ads,System-Observed
TOUCH-001195,,2026-07-28T08:13:51,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,OR,32.88,0,Google Ads,System-Observed
TOUCH-001196,,2026-07-05T20:54:36,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,FL,32.16,0,Google Ads,System-Observed
TOUCH-001197,,2026-07-14T18:20:54,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,CO,37.23,0,Google Ads,System-Observed
TOUCH-001198,,2026-07-08T13:00:39,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,WA,24.43,0,Google Ads,System-Observed
TOUCH-001199,,2026-07-12T16:49:54,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,OR,35.49,0,Google Ads,System-Observed
TOUCH-001200,,2026-07-07T17:39:44,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,WA,43.77,0,Google Ads,System-Observed
TOUCH-001201,,2026-07-29T14:19:55,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Admissions,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,CA,19.53,0,Google Ads,System-Observed
TOUCH-001202,,2026-07-07T08:26:13,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,WA,44.24,0,Google Ads,System-Observed
TOUCH-001203,,2026-07-04T13:52:45,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,WA,17.75,0,Google Ads,System-Observed
TOUCH-001204,,2026-07-17T17:10:38,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Detox Programs,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,NV,33.88,0,Google Ads,System-Observed
TOUCH-001205,,2026-07-31T11:24:45,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,OR,27.51,0,Google Ads,System-Observed
TOUCH-001206,,2026-07-13T20:58:57,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,OR,15.96,0,Google Ads,System-Observed
TOUCH-001207,,2026-07-23T10:19:49,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,AZ,40.61,0,Google Ads,System-Observed
TOUCH-001208,,2026-07-07T13:36:54,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,OR,25.05,0,Google Ads,System-Observed
TOUCH-001209,,2026-07-29T09:41:17,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,CO,42.93,0,Google Ads,System-Observed
TOUCH-001210,,2026-07-21T19:50:50,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,TX,27.53,0,Google Ads,System-Observed
TOUCH-001211,,2026-07-31T17:51:04,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,CA,16.05,0,Google Ads,System-Observed
TOUCH-001212,,2026-07-16T17:14:47,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,CO,42.99,0,Google Ads,System-Observed
TOUCH-001213,,2026-07-14T13:57:34,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,NV,30.55,0,Google Ads,System-Observed
TOUCH-001214,,2026-07-02T18:51:39,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,WA,19.51,0,Google Ads,System-Observed
TOUCH-001215,,2026-07-25T07:36:00,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,CO,21.26,0,Google Ads,System-Observed
TOUCH-001216,,2026-07-04T08:17:27,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,CA,27.88,0,Google Ads,System-Observed
TOUCH-001217,,2026-07-17T14:27:47,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,UT,26.01,0,Google Ads,System-Observed
TOUCH-001218,,2026-07-16T20:44:16,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,CA,42.95,0,Google Ads,System-Observed
TOUCH-001219,,2026-07-22T13:22:35,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,UT,42.19,0,Google Ads,System-Observed
TOUCH-001220,,2026-07-26T10:52:43,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,WA,21.76,0,Google Ads,System-Observed
TOUCH-001221,,2026-07-04T19:20:49,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,NV,38.25,0,Google Ads,System-Observed
TOUCH-001222,,2026-07-01T10:31:22,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,NY,37.65,0,Google Ads,System-Observed
TOUCH-001223,,2026-07-20T15:43:28,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,CA,41.66,0,Google Ads,System-Observed
TOUCH-001224,,2026-07-12T20:17:46,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,FL,24.25,0,Google Ads,System-Observed
TOUCH-001225,,2026-07-21T17:35:04,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,TX,33.83,0,Google Ads,System-Observed
TOUCH-001226,,2026-07-08T08:27:06,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,CA,44.6,0,Google Ads,System-Observed
TOUCH-001227,,2026-07-05T15:03:32,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,NY,32.9,0,Google Ads,System-Observed
TOUCH-001228,,2026-07-16T18:40:11,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,UT,44.72,0,Google Ads,System-Observed
TOUCH-001229,,2026-07-22T11:06:09,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,TX,41.74,0,Google Ads,System-Observed
TOUCH-001230,,2026-07-12T12:30:38,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,UT,35.16,0,Google Ads,System-Observed
TOUCH-001231,,2026-07-26T18:44:56,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,UT,25.9,0,Google Ads,System-Observed
TOUCH-001232,,2026-07-12T11:15:57,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Admissions,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,WA,42.3,0,Google Ads,System-Observed
TOUCH-001233,,2026-07-04T14:03:04,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,TX,43.39,0,Google Ads,System-Observed
TOUCH-001234,,2026-07-23T12:09:42,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,TX,28.8,0,Google Ads,System-Observed
TOUCH-001235,,2026-07-02T15:25:50,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,CO,33.74,0,Google Ads,System-Observed
TOUCH-001236,,2026-07-17T18:02:56,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,FL,33.92,0,Google Ads,System-Observed
TOUCH-001237,,2026-07-18T09:44:10,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,OR,15.73,0,Google Ads,System-Observed
TOUCH-001238,,2026-07-08T18:00:53,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,NY,32.79,0,Google Ads,System-Observed
TOUCH-001239,,2026-07-24T17:14:11,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,UT,37.25,0,Google Ads,System-Observed
TOUCH-001240,,2026-07-22T12:01:45,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,NV,24.8,0,Google Ads,System-Observed
TOUCH-001241,,2026-07-09T18:06:21,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,UT,43.71,0,Google Ads,System-Observed
TOUCH-001242,,2026-07-25T13:06:58,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,NY,43.23,0,Google Ads,System-Observed
TOUCH-001243,,2026-07-13T14:13:59,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,CA,35.78,0,Google Ads,System-Observed
TOUCH-001244,,2026-07-14T11:45:01,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,FL,39.76,0,Google Ads,System-Observed
TOUCH-001245,,2026-07-06T09:55:56,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,UT,36.42,0,Google Ads,System-Observed
TOUCH-001246,,2026-07-01T11:16:13,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,NV,38.65,0,Google Ads,System-Observed
TOUCH-001247,,2026-07-31T17:18:00,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,UT,19.83,0,Google Ads,System-Observed
TOUCH-001248,,2026-07-05T16:38:28,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,UT,28.91,0,Google Ads,System-Observed
TOUCH-001249,,2026-07-12T08:34:30,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,TX,14.2,0,Google Ads,System-Observed
TOUCH-001250,,2026-07-08T14:04:31,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,NY,21.06,0,Google Ads,System-Observed
TOUCH-001251,,2026-07-19T19:39:24,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,AZ,19.94,0,Google Ads,System-Observed
TOUCH-001252,,2026-07-31T20:02:40,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,FL,31.98,0,Google Ads,System-Observed
TOUCH-001253,,2026-07-29T20:13:42,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,CA,39.26,0,Google Ads,System-Observed
TOUCH-001254,,2026-07-06T09:25:04,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,CA,27.92,0,Google Ads,System-Observed
TOUCH-001255,,2026-07-26T07:18:35,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,CA,16.28,0,Google Ads,System-Observed
TOUCH-001256,,2026-07-08T14:38:57,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,WA,28.76,0,Google Ads,System-Observed
TOUCH-001257,,2026-07-05T19:30:56,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,WA,36.11,0,Google Ads,System-Observed
TOUCH-001258,,2026-07-28T16:20:22,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,CA,40.96,0,Google Ads,System-Observed
TOUCH-001259,,2026-07-12T11:35:36,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,CO,44.25,0,Google Ads,System-Observed
TOUCH-001260,,2026-07-22T13:59:14,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,UT,34.66,0,Google Ads,System-Observed
TOUCH-001261,,2026-07-18T15:15:23,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,NV,36.54,0,Google Ads,System-Observed
TOUCH-001262,,2026-07-11T09:55:22,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Admissions,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,NV,29.68,0,Google Ads,System-Observed
TOUCH-001263,,2026-07-16T07:05:10,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,CA,32.95,0,Google Ads,System-Observed
TOUCH-001264,,2026-07-07T11:51:18,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,TX,37.56,0,Google Ads,System-Observed
TOUCH-001265,,2026-07-30T16:45:54,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,CO,20.19,0,Google Ads,System-Observed
TOUCH-001266,,2026-07-28T14:44:40,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,CO,14.64,0,Google Ads,System-Observed
TOUCH-001267,,2026-07-09T09:53:51,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,NV,15.67,0,Google Ads,System-Observed
TOUCH-001268,,2026-07-15T08:42:21,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,NV,18.51,0,Google Ads,System-Observed
TOUCH-001269,,2026-07-30T11:45:52,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,TX,24.98,0,Google Ads,System-Observed
TOUCH-001270,,2026-07-24T17:12:01,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,OR,41.52,0,Google Ads,System-Observed
TOUCH-001271,,2026-07-08T11:17:20,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,UT,25.95,0,Google Ads,System-Observed
TOUCH-001272,,2026-07-27T20:58:48,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,OR,27.26,0,Google Ads,System-Observed
TOUCH-001273,,2026-07-14T19:06:59,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Admissions,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,NV,37.4,0,Google Ads,System-Observed
