touch_id,inquiry_id,touch_timestamp,channel,platform,campaign_id,campaign_name,ad_group,keyword,search_term,match_type,landing_page,geography,cost,platform_conversion,source_system,evidence_class
TOUCH-001138,INQ-000666,2026-07-01T06:46:00,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,CA,16.01,1,Google Ads,System-Observed
TOUCH-001139,INQ-000667,2026-07-11T06:06:08,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,FL,18.72,1,Google Ads,System-Observed
TOUCH-001140,INQ-000669,2026-07-14T08:13:31,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,NV,,1,Google Organic,System-Observed
TOUCH-001141,INQ-000670,2026-07-03T10:41:10,Direct,,,,,,,,https://harborridge.example.test/,WA,,1,Direct / Analytics,System-Observed
TOUCH-001142,INQ-000672,2026-07-02T14:06:53,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,AZ,35.02,1,Google Ads,System-Observed
TOUCH-001143,INQ-000673,2026-07-01T10:37:32,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,CO,25.77,1,Google Ads,System-Observed
TOUCH-001144,INQ-000675,2026-07-12T19:15:12,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,WA,40.17,1,Google Ads,System-Observed
TOUCH-001145,INQ-000676,2026-07-08T17:38:03,Paid Social,Meta,CMP-3002,Recovery Journey - Lookalike,Community Awareness,,,,https://harborridge.example.test/family-support,NV,4.04,1,Meta,System-Observed
TOUCH-001146,INQ-000678,2026-07-08T11:43:24,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,OR,,1,Google Organic,System-Observed
TOUCH-001147,INQ-000680,2026-07-18T13:02:10,Direct,,,,,,,,https://harborridge.example.test/,CO,,1,Direct / Analytics,System-Observed
TOUCH-001148,INQ-000683,2026-07-07T16:32:44,Paid Social,Meta,CMP-3001,Family Support Awareness,Family Support,,,,https://harborridge.example.test/family-support,NY,7.34,1,Meta,System-Observed
TOUCH-001149,INQ-000684,2026-07-13T18:27:21,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,OR,,1,Google Organic,System-Observed
TOUCH-001150,INQ-000685,2026-07-01T17:31:32,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,TX,44.2,1,Google Ads,System-Observed
TOUCH-001151,,2026-07-03T18:17:56,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,CA,36.61,0,Google Ads,System-Observed
TOUCH-001152,,2026-07-01T08:33:58,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,WA,34.7,0,Google Ads,System-Observed
TOUCH-001153,,2026-07-12T12:56:12,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,FL,27.8,0,Google Ads,System-Observed
TOUCH-001154,,2026-07-10T07:28:14,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,OR,22.19,0,Google Ads,System-Observed
TOUCH-001155,,2026-07-12T10:35:42,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,FL,36.99,0,Google Ads,System-Observed
TOUCH-001156,,2026-07-21T13:24:19,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,NY,34.35,0,Google Ads,System-Observed
TOUCH-001157,,2026-07-07T08:29:03,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,NY,42.47,0,Google Ads,System-Observed
TOUCH-001158,,2026-07-31T09:56:10,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,FL,38.89,0,Google Ads,System-Observed
TOUCH-001159,,2026-07-07T13:30:49,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,NY,22.91,0,Google Ads,System-Observed
TOUCH-001160,,2026-07-28T12:49:08,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,FL,40.9,0,Google Ads,System-Observed
TOUCH-001161,,2026-07-01T20:29:41,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,NY,36.9,0,Google Ads,System-Observed
TOUCH-001162,,2026-07-19T07:12:15,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,WA,18.03,0,Google Ads,System-Observed
TOUCH-001163,,2026-07-05T08:19:03,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Admissions,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,FL,21.15,0,Google Ads,System-Observed
TOUCH-001164,,2026-07-02T17:49:08,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,TX,43.33,0,Google Ads,System-Observed
TOUCH-001165,,2026-07-17T15:01:21,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,CO,26.6,0,Google Ads,System-Observed
TOUCH-001166,,2026-07-22T10:09:55,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,UT,29.41,0,Google Ads,System-Observed
TOUCH-001167,,2026-07-20T14:33:30,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,AZ,33.67,0,Google Ads,System-Observed
TOUCH-001168,,2026-07-17T14:36:26,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,CO,39.81,0,Google Ads,System-Observed
TOUCH-001169,,2026-07-25T17:55:15,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,FL,36.96,0,Google Ads,System-Observed
TOUCH-001170,,2026-07-04T15:48:21,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,NY,23.94,0,Google Ads,System-Observed
TOUCH-001171,,2026-07-20T07:05:39,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,NV,43.67,0,Google Ads,System-Observed
TOUCH-001172,,2026-07-18T18:52:30,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,OR,42.09,0,Google Ads,System-Observed
TOUCH-001173,,2026-07-01T16:16:20,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,TX,32.61,0,Google Ads,System-Observed
TOUCH-001174,,2026-07-27T07:18:25,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Detox Programs,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,TX,38.25,0,Google Ads,System-Observed
TOUCH-001175,,2026-07-07T15:38:14,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,OR,29.85,0,Google Ads,System-Observed
TOUCH-001176,,2026-07-17T16:14:49,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,CO,18.98,0,Google Ads,System-Observed
TOUCH-001177,,2026-07-09T10:31:36,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,WA,21.18,0,Google Ads,System-Observed
TOUCH-001178,,2026-07-29T17:43:43,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,CA,26.14,0,Google Ads,System-Observed
TOUCH-001179,,2026-07-02T11:52:18,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,NY,23.2,0,Google Ads,System-Observed
TOUCH-001180,,2026-07-14T10:22:26,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,UT,25.88,0,Google Ads,System-Observed
TOUCH-001181,,2026-07-24T19:03:46,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,CA,39.04,0,Google Ads,System-Observed
TOUCH-001182,,2026-07-10T17:03:45,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,AZ,26.42,0,Google Ads,System-Observed
TOUCH-001183,,2026-07-28T14:51:00,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,CO,30.94,0,Google Ads,System-Observed
TOUCH-001184,,2026-07-18T14:28:02,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,NY,22.15,0,Google Ads,System-Observed
TOUCH-001185,,2026-07-04T12:38:13,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,UT,28.0,0,Google Ads,System-Observed
TOUCH-001186,,2026-07-07T15:06:20,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,NV,44.06,0,Google Ads,System-Observed
TOUCH-001187,,2026-07-29T13:25:46,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,OR,36.88,0,Google Ads,System-Observed
TOUCH-001188,,2026-07-22T09:34:41,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,NV,19.59,0,Google Ads,System-Observed
TOUCH-001189,,2026-07-17T16:12:57,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,UT,16.2,0,Google Ads,System-Observed
TOUCH-001190,,2026-07-31T13:25:14,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,NV,40.84,0,Google Ads,System-Observed
TOUCH-001191,,2026-07-28T13:38:44,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,WA,30.46,0,Google Ads,System-Observed
TOUCH-001192,,2026-07-07T13:05:56,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,NV,19.14,0,Google Ads,System-Observed
TOUCH-001193,,2026-07-27T17:54:22,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,CO,27.89,0,Google Ads,System-Observed
TOUCH-001194,,2026-07-08T10:30:06,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,NV,39.71,0,Google Ads,System-Observed
TOUCH-001195,,2026-07-05T09:34:15,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,OR,23.11,0,Google Ads,System-Observed
TOUCH-001196,,2026-07-04T19:40:15,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,AZ,16.43,0,Google Ads,System-Observed
TOUCH-001197,,2026-07-10T09:13:45,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,NY,35.27,0,Google Ads,System-Observed
TOUCH-001198,,2026-07-01T13:31:42,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,FL,25.13,0,Google Ads,System-Observed
TOUCH-001199,,2026-07-31T11:58:24,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,CA,36.84,0,Google Ads,System-Observed
TOUCH-001200,,2026-07-15T12:52:18,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,FL,40.12,0,Google Ads,System-Observed
TOUCH-001201,,2026-07-03T08:36:39,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,NY,35.12,0,Google Ads,System-Observed
TOUCH-001202,,2026-07-28T18:56:48,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,CO,14.06,0,Google Ads,System-Observed
TOUCH-001203,,2026-07-02T07:11:54,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,TX,17.24,0,Google Ads,System-Observed
TOUCH-001204,,2026-07-07T08:50:30,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,TX,18.59,0,Google Ads,System-Observed
TOUCH-001205,,2026-07-16T13:54:45,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,AZ,17.35,0,Google Ads,System-Observed
TOUCH-001206,,2026-07-14T08:15:22,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,NY,40.87,0,Google Ads,System-Observed
TOUCH-001207,,2026-07-24T12:16:57,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,FL,33.37,0,Google Ads,System-Observed
TOUCH-001208,,2026-07-15T14:03:29,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,AZ,37.52,0,Google Ads,System-Observed
TOUCH-001209,,2026-07-31T13:51:17,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,CO,26.06,0,Google Ads,System-Observed
TOUCH-001210,,2026-07-23T17:39:22,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,TX,29.61,0,Google Ads,System-Observed
TOUCH-001211,,2026-07-05T18:13:08,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,TX,25.28,0,Google Ads,System-Observed
TOUCH-001212,,2026-07-28T20:07:26,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,NV,26.37,0,Google Ads,System-Observed
TOUCH-001213,,2026-07-15T15:31:59,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,CO,43.1,0,Google Ads,System-Observed
TOUCH-001214,,2026-07-15T13:21:40,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,UT,18.26,0,Google Ads,System-Observed
TOUCH-001215,,2026-07-17T11:32:31,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,OR,42.39,0,Google Ads,System-Observed
TOUCH-001216,,2026-07-10T10:35:15,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,TX,14.93,0,Google Ads,System-Observed
TOUCH-001217,,2026-07-15T16:45:34,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,AZ,21.29,0,Google Ads,System-Observed
TOUCH-001218,,2026-07-26T17:48:08,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,UT,15.67,0,Google Ads,System-Observed
TOUCH-001219,,2026-07-14T19:54:12,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,FL,24.25,0,Google Ads,System-Observed
TOUCH-001220,,2026-07-18T18:22:38,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,CA,22.57,0,Google Ads,System-Observed
TOUCH-001221,,2026-07-27T18:00:33,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,FL,39.2,0,Google Ads,System-Observed
TOUCH-001222,,2026-07-12T13:20:31,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Admissions,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,WA,39.32,0,Google Ads,System-Observed
TOUCH-001223,,2026-07-06T20:33:24,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,NV,41.03,0,Google Ads,System-Observed
TOUCH-001224,,2026-07-28T20:15:58,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Detox Programs,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,UT,30.58,0,Google Ads,System-Observed
TOUCH-001225,,2026-07-03T09:09:37,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,CA,40.54,0,Google Ads,System-Observed
TOUCH-001226,,2026-07-19T08:57:28,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Admissions,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,OR,37.66,0,Google Ads,System-Observed
TOUCH-001227,,2026-07-08T19:12:25,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,FL,33.64,0,Google Ads,System-Observed
TOUCH-001228,,2026-07-23T10:05:37,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,CA,27.16,0,Google Ads,System-Observed
TOUCH-001229,,2026-07-05T13:26:49,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,AZ,28.32,0,Google Ads,System-Observed
TOUCH-001230,,2026-07-06T08:19:55,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,TX,15.35,0,Google Ads,System-Observed
TOUCH-001231,,2026-07-08T18:38:23,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,OR,39.42,0,Google Ads,System-Observed
TOUCH-001232,,2026-07-05T12:42:00,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,FL,26.48,0,Google Ads,System-Observed
TOUCH-001233,,2026-07-16T20:04:30,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Admissions,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,CA,36.7,0,Google Ads,System-Observed
TOUCH-001234,,2026-07-31T19:51:26,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,NY,34.27,0,Google Ads,System-Observed
TOUCH-001235,,2026-07-06T19:50:05,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,NY,14.18,0,Google Ads,System-Observed
TOUCH-001236,,2026-07-17T10:50:01,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,NV,16.06,0,Google Ads,System-Observed
TOUCH-001237,,2026-07-06T17:23:34,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,AZ,25.15,0,Google Ads,System-Observed
TOUCH-001238,,2026-07-30T15:26:17,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,TX,22.68,0,Google Ads,System-Observed
TOUCH-001239,,2026-07-05T20:02:09,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,UT,27.4,0,Google Ads,System-Observed
TOUCH-001240,,2026-07-31T15:44:15,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,AZ,42.23,0,Google Ads,System-Observed
TOUCH-001241,,2026-07-30T10:18:05,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,TX,28.75,0,Google Ads,System-Observed
TOUCH-001242,,2026-07-20T13:13:30,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,FL,17.02,0,Google Ads,System-Observed
TOUCH-001243,,2026-07-09T17:32:27,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,NV,21.32,0,Google Ads,System-Observed
TOUCH-001244,,2026-07-21T15:58:28,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,NY,16.27,0,Google Ads,System-Observed
TOUCH-001245,,2026-07-22T19:52:16,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,NV,35.87,0,Google Ads,System-Observed
TOUCH-001246,,2026-07-06T11:43:41,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,FL,43.96,0,Google Ads,System-Observed
TOUCH-001247,,2026-07-06T15:24:56,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,CO,35.26,0,Google Ads,System-Observed
TOUCH-001248,,2026-07-30T08:25:37,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,AZ,35.69,0,Google Ads,System-Observed
TOUCH-001249,,2026-07-08T13:06:38,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,CA,36.27,0,Google Ads,System-Observed
TOUCH-001250,,2026-07-04T10:13:19,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,CO,14.38,0,Google Ads,System-Observed
TOUCH-001251,,2026-07-17T13:06:20,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,UT,41.26,0,Google Ads,System-Observed
TOUCH-001252,,2026-07-21T11:55:17,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,NV,41.88,0,Google Ads,System-Observed
TOUCH-001253,,2026-07-17T16:01:25,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,CA,14.42,0,Google Ads,System-Observed
TOUCH-001254,,2026-07-29T11:57:06,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,FL,26.76,0,Google Ads,System-Observed
TOUCH-001255,,2026-07-07T07:18:02,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,CA,35.21,0,Google Ads,System-Observed
TOUCH-001256,,2026-07-14T10:55:08,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,OR,29.92,0,Google Ads,System-Observed
