touch_id,inquiry_id,touch_timestamp,channel,platform,campaign_id,campaign_name,ad_group,keyword,search_term,match_type,landing_page,geography,cost,platform_conversion,source_system,evidence_class
TOUCH-001117,,2026-07-12T20:10:12,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,CA,31.36,0,Google Ads,System-Observed
TOUCH-001118,,2026-07-09T07:05:16,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,AZ,23.69,0,Google Ads,System-Observed
TOUCH-001119,,2026-07-26T09:40:01,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,OR,43.25,0,Google Ads,System-Observed
TOUCH-001120,,2026-07-29T20:57:25,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,CA,48.13,0,Google Ads,System-Observed
TOUCH-001121,,2026-07-03T12:00:44,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,OR,38.81,0,Google Ads,System-Observed
TOUCH-001122,,2026-07-07T18:03:14,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,UT,27.61,0,Google Ads,System-Observed
TOUCH-001123,,2026-07-11T14:04:56,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,NV,22.07,0,Google Ads,System-Observed
TOUCH-001124,,2026-07-30T19:16:23,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Detox Programs,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,CO,43.4,0,Google Ads,System-Observed
TOUCH-001125,,2026-07-11T10:05:44,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,WA,26.26,0,Google Ads,System-Observed
TOUCH-001126,,2026-07-18T07:17:31,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,WA,26.54,0,Google Ads,System-Observed
TOUCH-001127,,2026-07-27T15:38:17,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,UT,26.83,0,Google Ads,System-Observed
TOUCH-001128,,2026-07-17T19:56:57,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,CA,22.05,0,Google Ads,System-Observed
TOUCH-001129,,2026-07-29T13:46:01,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,OR,22.04,0,Google Ads,System-Observed
TOUCH-001130,,2026-07-16T12:46:28,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,AZ,42.79,0,Google Ads,System-Observed
TOUCH-001131,,2026-07-25T12:39:58,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,FL,48.42,0,Google Ads,System-Observed
TOUCH-001132,,2026-07-01T14:27:47,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,NY,42.71,0,Google Ads,System-Observed
TOUCH-001133,,2026-07-17T15:36:29,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Detox Programs,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,WA,28.6,0,Google Ads,System-Observed
TOUCH-001134,,2026-07-09T19:46:18,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,NV,18.5,0,Google Ads,System-Observed
TOUCH-001135,,2026-07-14T20:19:54,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,UT,14.64,0,Google Ads,System-Observed
TOUCH-001136,,2026-07-06T07:08:23,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,CO,23.9,0,Google Ads,System-Observed
TOUCH-001137,,2026-07-31T17:09:24,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,TX,34.21,0,Google Ads,System-Observed
TOUCH-001138,,2026-07-11T16:48:52,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,NY,17.2,0,Google Ads,System-Observed
TOUCH-001139,,2026-07-06T14:39:19,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,CO,23.35,0,Google Ads,System-Observed
TOUCH-001140,,2026-07-03T07:20:56,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,FL,26.23,0,Google Ads,System-Observed
TOUCH-001141,,2026-07-22T14:05:31,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,NY,23.07,0,Google Ads,System-Observed
TOUCH-001142,,2026-07-31T16:37:00,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Detox Programs,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,UT,32.12,0,Google Ads,System-Observed
TOUCH-001143,,2026-07-30T08:26:15,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Detox Programs,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,AZ,36.61,0,Google Ads,System-Observed
TOUCH-001144,,2026-07-20T15:07:49,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,UT,24.77,0,Google Ads,System-Observed
TOUCH-001145,,2026-07-01T14:00:24,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,OR,44.47,0,Google Ads,System-Observed
TOUCH-001146,,2026-07-31T17:41:41,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Admissions,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,TX,29.04,0,Google Ads,System-Observed
TOUCH-001147,,2026-07-18T18:22:28,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Admissions,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,OR,22.96,0,Google Ads,System-Observed
TOUCH-001148,,2026-07-27T08:21:48,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,CA,26.18,0,Google Ads,System-Observed
TOUCH-001149,,2026-07-07T07:12:44,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,WA,21.41,0,Google Ads,System-Observed
TOUCH-001150,,2026-07-17T11:28:57,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,TX,22.77,0,Google Ads,System-Observed
TOUCH-001151,,2026-07-15T19:21:08,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,WA,36.07,0,Google Ads,System-Observed
TOUCH-001152,,2026-07-02T10:21:38,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Admissions,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,CA,41.64,0,Google Ads,System-Observed
TOUCH-001153,,2026-07-10T07:49:35,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,OR,17.59,0,Google Ads,System-Observed
TOUCH-001154,,2026-07-20T16:59:58,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,NV,24.1,0,Google Ads,System-Observed
TOUCH-001155,,2026-07-21T10:03:48,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Admissions,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,TX,18.01,0,Google Ads,System-Observed
TOUCH-001156,,2026-07-04T07:04:42,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,NV,19.07,0,Google Ads,System-Observed
TOUCH-001157,,2026-07-23T12:22:44,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,OR,17.23,0,Google Ads,System-Observed
TOUCH-001158,,2026-07-26T14:45:36,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,FL,40.35,0,Google Ads,System-Observed
TOUCH-001159,,2026-07-24T13:30:55,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,FL,37.89,0,Google Ads,System-Observed
TOUCH-001160,,2026-07-29T18:25:07,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,CO,17.08,0,Google Ads,System-Observed
TOUCH-001161,,2026-07-21T14:44:34,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,NY,23.15,0,Google Ads,System-Observed
TOUCH-001162,,2026-07-30T10:49:35,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,NV,46.68,0,Google Ads,System-Observed
TOUCH-001163,,2026-07-23T11:20:23,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Admissions,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,NV,36.72,0,Google Ads,System-Observed
TOUCH-001164,,2026-07-03T09:49:42,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,UT,36.21,0,Google Ads,System-Observed
TOUCH-001165,,2026-07-28T08:49:07,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,CO,36.45,0,Google Ads,System-Observed
TOUCH-001166,,2026-07-28T10:24:40,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,WA,29.84,0,Google Ads,System-Observed
TOUCH-001167,,2026-07-10T09:18:03,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,UT,22.21,0,Google Ads,System-Observed
TOUCH-001168,,2026-07-03T20:40:56,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,WA,31.09,0,Google Ads,System-Observed
TOUCH-001169,,2026-07-06T13:26:22,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,CO,47.11,0,Google Ads,System-Observed
TOUCH-001170,,2026-07-19T12:59:30,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,FL,46.43,0,Google Ads,System-Observed
TOUCH-001171,,2026-07-11T15:17:04,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,OR,16.83,0,Google Ads,System-Observed
TOUCH-001172,,2026-07-23T08:59:22,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,UT,48.14,0,Google Ads,System-Observed
TOUCH-001173,,2026-07-25T18:41:44,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,TX,29.39,0,Google Ads,System-Observed
TOUCH-001174,,2026-07-07T15:17:52,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,CO,16.38,0,Google Ads,System-Observed
TOUCH-001175,,2026-07-10T16:51:45,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,FL,23.97,0,Google Ads,System-Observed
TOUCH-001176,,2026-07-03T14:23:11,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,AZ,31.94,0,Google Ads,System-Observed
TOUCH-001177,,2026-07-21T09:04:06,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,NY,29.92,0,Google Ads,System-Observed
TOUCH-001178,,2026-07-29T12:39:20,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,UT,47.63,0,Google Ads,System-Observed
TOUCH-001179,,2026-07-20T08:26:34,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,CA,25.35,0,Google Ads,System-Observed
TOUCH-001180,,2026-07-10T20:34:54,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,NY,41.47,0,Google Ads,System-Observed
TOUCH-001181,,2026-07-03T20:19:54,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,CA,21.68,0,Google Ads,System-Observed
TOUCH-001182,,2026-07-02T18:35:24,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,OR,17.67,0,Google Ads,System-Observed
TOUCH-001183,,2026-07-26T13:19:29,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,UT,28.01,0,Google Ads,System-Observed
TOUCH-001184,,2026-07-10T19:59:10,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,UT,31.99,0,Google Ads,System-Observed
TOUCH-001185,,2026-07-19T17:28:01,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,UT,28.51,0,Google Ads,System-Observed
TOUCH-001186,,2026-07-15T15:50:01,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Detox Programs,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,UT,44.81,0,Google Ads,System-Observed
TOUCH-001187,,2026-07-09T12:51:48,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,FL,22.08,0,Google Ads,System-Observed
TOUCH-001188,,2026-07-02T07:51:10,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Detox Programs,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,FL,47.23,0,Google Ads,System-Observed
TOUCH-001189,,2026-07-21T08:35:25,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,WA,32.75,0,Google Ads,System-Observed
TOUCH-001190,,2026-07-08T12:41:49,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,CO,21.82,0,Google Ads,System-Observed
TOUCH-001191,,2026-07-24T14:44:08,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,CA,21.99,0,Google Ads,System-Observed
TOUCH-001192,,2026-07-30T15:18:48,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,TX,18.98,0,Google Ads,System-Observed
TOUCH-001193,,2026-07-08T15:55:25,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,CO,34.93,0,Google Ads,System-Observed
TOUCH-001194,,2026-07-27T17:15:35,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,NV,36.04,0,Google Ads,System-Observed
TOUCH-001195,,2026-07-01T09:12:48,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,OR,41.7,0,Google Ads,System-Observed
TOUCH-001196,,2026-07-21T10:43:06,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,WA,30.86,0,Google Ads,System-Observed
TOUCH-001197,,2026-07-30T15:56:00,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,CO,23.58,0,Google Ads,System-Observed
TOUCH-001198,,2026-07-06T13:30:02,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,WA,34.33,0,Google Ads,System-Observed
TOUCH-001199,,2026-07-19T10:32:35,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,AZ,30.53,0,Google Ads,System-Observed
TOUCH-001200,,2026-07-25T18:56:59,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,NY,36.51,0,Google Ads,System-Observed
TOUCH-001201,,2026-07-06T15:08:42,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,OR,21.56,0,Google Ads,System-Observed
TOUCH-001202,,2026-07-12T11:40:59,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,FL,20.08,0,Google Ads,System-Observed
TOUCH-001203,,2026-07-01T10:08:39,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,UT,16.24,0,Google Ads,System-Observed
TOUCH-001204,,2026-07-20T18:16:36,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,CA,18.63,0,Google Ads,System-Observed
TOUCH-001205,,2026-07-21T09:54:23,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,CO,43.46,0,Google Ads,System-Observed
TOUCH-001206,,2026-07-06T20:49:37,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,TX,24.12,0,Google Ads,System-Observed
TOUCH-001207,,2026-07-23T20:19:27,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,OR,40.22,0,Google Ads,System-Observed
TOUCH-001208,,2026-07-04T13:38:12,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,AZ,28.85,0,Google Ads,System-Observed
TOUCH-001209,,2026-07-13T14:11:53,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,CA,20.29,0,Google Ads,System-Observed
TOUCH-001210,,2026-07-01T13:42:19,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,UT,20.14,0,Google Ads,System-Observed
TOUCH-001211,,2026-07-14T09:47:55,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,AZ,16.13,0,Google Ads,System-Observed
TOUCH-001212,,2026-07-16T20:30:22,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,NV,42.01,0,Google Ads,System-Observed
TOUCH-001213,,2026-07-28T16:53:11,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,OR,42.81,0,Google Ads,System-Observed
TOUCH-001214,,2026-07-26T19:19:21,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,WA,32.13,0,Google Ads,System-Observed
TOUCH-001215,,2026-07-14T12:21:03,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,NV,40.01,0,Google Ads,System-Observed
TOUCH-001216,,2026-07-12T17:25:10,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,TX,25.28,0,Google Ads,System-Observed
TOUCH-001217,,2026-07-27T14:49:24,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,OR,39.25,0,Google Ads,System-Observed
TOUCH-001218,,2026-07-29T07:06:45,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,UT,38.68,0,Google Ads,System-Observed
TOUCH-001219,,2026-07-09T14:28:04,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,AZ,31.7,0,Google Ads,System-Observed
TOUCH-001220,,2026-07-01T17:42:27,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,NV,19.87,0,Google Ads,System-Observed
TOUCH-001221,,2026-07-24T20:21:03,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,NY,18.44,0,Google Ads,System-Observed
TOUCH-001222,,2026-07-09T07:51:08,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,TX,37.8,0,Google Ads,System-Observed
TOUCH-001223,,2026-07-13T20:00:20,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,UT,41.42,0,Google Ads,System-Observed
TOUCH-001224,,2026-07-27T08:47:27,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,CA,42.99,0,Google Ads,System-Observed
TOUCH-001225,,2026-07-15T10:03:38,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,AZ,36.38,0,Google Ads,System-Observed
TOUCH-001226,,2026-07-16T14:42:37,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,CA,39.2,0,Google Ads,System-Observed
TOUCH-001227,,2026-07-29T20:50:41,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,NV,49.35,0,Google Ads,System-Observed
TOUCH-001228,,2026-07-16T12:26:57,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,FL,15.39,0,Google Ads,System-Observed
TOUCH-001229,,2026-07-05T13:46:55,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,WA,16.19,0,Google Ads,System-Observed
TOUCH-001230,,2026-07-13T10:47:07,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,TX,45.38,0,Google Ads,System-Observed
TOUCH-001231,,2026-07-25T16:03:37,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,TX,41.37,0,Google Ads,System-Observed
TOUCH-001232,,2026-07-24T08:19:11,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,FL,40.0,0,Google Ads,System-Observed
TOUCH-001233,,2026-07-04T11:54:43,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,NV,42.99,0,Google Ads,System-Observed
